cell_id,centroid_x,centroid_y,elevation_m,rainfall_inches,dist_to_flood_zone_m,in_fema_flood_zone,flooded
867,581899.4956661405,4510806.44322983,2.934908866882324,18.830000000000002,72.5822092708456,0,0
868,581899.4956661405,4510856.44322983,2.9863362312316895,18.830000000000002,63.9873486625839,0,0
869,581899.4956661405,4510906.44322983,2.5618550777435303,18.830000000000002,40.39241859427678,0,0
870,581899.4956661405,4510956.44322983,2.7235634326934814,18.830000000000002,43.262957261011785,0,0
871,581899.4956661405,4511006.44322983,2.070918321609497,18.830000000000002,19.504628014606777,0,0
872,581899.4956661405,4511056.44322983,2.565133810043335,18.830000000000002,8.20135689006713,0,0
873,581899.4956661405,4511106.44322983,2.497776746749878,18.830000000000002,1.8106933759024382,0,0
874,581899.4956661405,4511156.44322983,2.5319933891296387,18.830000000000002,21.550542944722594,0,0
875,581899.4956661405,4511206.44322983,2.308345079421997,18.830000000000002,42.15495838345499,0,0
876,581899.4956661405,4511256.44322983,2.9087250232696533,18.830000000000002,13.544122209404277,0,0
877,581899.4956661405,4511306.44322983,2.4659531116485596,18.830000000000002,32.32461557308946,0,0
878,581899.4956661405,4511356.44322983,3.7923340797424316,18.830000000000002,78.25658992778165,0,0
879,581899.4956661405,4511406.44322983,3.9414587020874023,18.830000000000002,122.31361447454724,0,0
880,581899.4956661405,4511456.44322983,4.607110500335693,18.830000000000002,160.56326097626803,0,0
881,581899.4956661405,4511506.44322983,5.070920467376709,18.830000000000002,177.12313207506233,0,0
882,581899.4956661405,4511556.44322983,4.542628288269043,18.830000000000002,195.58456405947726,0,0
883,581899.4956661405,4511606.44322983,4.471436023712158,18.830000000000002,155.40983570216144,0,0
884,581899.4956661405,4511656.44322983,3.6723361015319824,18.830000000000002,121.60163636542362,0,0
885,581899.4956661405,4511706.44322983,2.9519200325012207,18.830000000000002,87.15694501243132,0,0
886,581899.4956661405,4511756.44322983,3.026590585708618,18.830000000000002,37.84802752045416,0,0
887,581899.4956661405,4511806.44322983,2.274876356124878,18.830000000000002,0.0,1,1
888,581899.4956661405,4511856.44322983,2.3719053268432617,18.830000000000002,0.0,1,1
889,581899.4956661405,4511906.44322983,2.2684273719787598,18.830000000000002,0.0,1,1
890,581899.4956661405,4511956.44322983,2.1399784088134766,18.830000000000002,0.0,1,1
891,581899.4956661405,4512006.44322983,1.9000983238220215,18.830000000000002,0.0,1,1
892,581899.4956661405,4512056.44322983,1.5875440835952759,18.830000000000002,0.0,1,1
893,581899.4956661405,4512106.44322983,1.8459038734436035,18.830000000000002,0.0,1,1
894,581899.4956661405,4512156.44322983,1.9814239740371704,18.830000000000002,0.0,1,1
895,581899.4956661405,4512206.44322983,1.3824821710586548,18.830000000000002,0.0,1,1
896,581899.4956661405,4512256.44322983,1.5321986675262451,18.830000000000002,0.0,1,1
897,581899.4956661405,4512306.44322983,1.0065746307373047,18.830000000000002,0.0,1,1
898,581899.4956661405,4512356.44322983,1.011826515197754,18.830000000000002,0.0,1,1
900,581949.4956661405,4509656.44322983,3.5001144409179688,18.830000000000002,0.0,1,1
901,581949.4956661405,4509706.44322983,1.6871685981750488,18.830000000000002,0.0,1,1
902,581949.4956661405,4509756.44322983,1.51466703414917,18.830000000000002,0.0,1,1
903,581949.4956661405,4509806.44322983,1.3247482776641846,18.830000000000002,0.0,1,1
904,581949.4956661405,4509856.44322983,3.446310043334961,18.830000000000002,0.0,1,1
905,581949.4956661405,4509906.44322983,3.6989235877990723,18.830000000000002,16.90086522817827,0,0
906,581949.4956661405,4509956.44322983,3.840106725692749,18.830000000000002,36.47219127879951,0,0
907,581949.4956661405,4510006.44322983,4.128344535827637,18.830000000000002,48.42282019891457,0,0
908,581949.4956661405,4510056.44322983,5.958441257476807,18.830000000000002,57.10147168833218,0,0
909,581949.4956661405,4510106.44322983,6.7042083740234375,18.830000000000002,65.11651218468926,0,0
910,581949.4956661405,4510156.44322983,6.611174583435059,18.830000000000002,81.54416517720495,0,0
911,581949.4956661405,4510206.44322983,6.49709939956665,18.830000000000002,67.3971630042932,0,0
912,581949.4956661405,4510256.44322983,6.5507354736328125,18.830000000000002,80.57880908325713,0,0
913,581949.4956661405,4510306.44322983,7.165960311889648,18.830000000000002,72.28093630898577,0,0
914,581949.4956661405,4510356.44322983,6.808917045593262,18.830000000000002,89.03539419292697,0,0
915,581949.4956661405,4510406.44322983,7.5650482177734375,18.830000000000002,124.67340246349181,0,0
916,581949.4956661405,4510456.44322983,7.132852077484131,18.830000000000002,164.76764886224856,0,0
917,581949.4956661405,4510506.44322983,7.514566421508789,18.830000000000002,154.50088141074232,0,0
918,581949.4956661405,4510556.44322983,6.978330135345459,18.830000000000002,153.77039040518886,0,0
919,581949.4956661405,4510606.44322983,6.964282989501953,18.830000000000002,151.86490567186286,0,0
920,581949.4956661405,4510656.44322983,7.152212619781494,18.830000000000002,145.18163200960936,0,0
921,581949.4956661405,4510706.44322983,6.652453899383545,18.830000000000002,132.19228019898895,0,0
922,581949.4956661405,4510756.44322983,5.329734802246094,18.830000000000002,120.52498749481266,0,0
923,581949.4956661405,4510806.44322983,5.025095462799072,18.830000000000002,121.25424980171869,0,0
924,581949.4956661405,4510856.44322983,4.1815385818481445,18.830000000000002,105.52980573382604,0,0
925,581949.4956661405,4510906.44322983,3.8746275901794434,18.830000000000002,89.05212484279558,0,0
926,581949.4956661405,4510956.44322983,4.020101070404053,18.830000000000002,87.72020961209259,0,0
927,581949.4956661405,4511006.44322983,3.1534054279327393,18.830000000000002,67.36188063447668,0,0
928,581949.4956661405,4511056.44322983,3.28041934967041,18.830000000000002,56.324517602282064,0,0
929,581949.4956661405,4511106.44322983,3.0372836589813232,18.830000000000002,49.164254905179824,0,0
930,581949.4956661405,4511156.44322983,2.989492416381836,18.830000000000002,69.53899632828006,0,0
931,581949.4956661405,4511206.44322983,2.364431858062744,18.830000000000002,81.12872742340882,0,0
932,581949.4956661405,4511256.44322983,2.997591018676758,18.830000000000002,62.539090600927565,0,0
933,581949.4956661405,4511306.44322983,3.134932518005371,18.830000000000002,70.82779918711276,0,0
934,581949.4956661405,4511356.44322983,4.068727970123291,18.830000000000002,102.5604265823929,0,0
935,581949.4956661405,4511406.44322983,4.316421985626221,18.830000000000002,143.96313417071326,0,0
